time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
0.19564609150405,7.9341653035911e+20,3.1352292013215e+21,7.8250835444458e+21,5.4657865120484e+21,3.5652137469894e+21,9.9365609042287e+20,1924329452.7394,1164.4739687974,974.93158119725,1024.3844300796
0.23477630980486,7.8804097885155e+20,3.1140001906468e+21,7.7721373709268e+21,5.4288068706357e+21,3.5410955998618e+21,9.86934841425e+20,1911289112.9395,1164.496975399,974.93227401597,1024.4100872005
0.28173257176583,7.8148306538304e+20,3.088100843909e+21,7.707540395286e+21,5.3836894060415e+21,3.5116695616976e+21,9.7873421945553e+20,1895379768.9189,1164.5294397145,974.93310214534,1024.4413125348
0.338080086119,7.735532842429e+20,3.0567821673864e+21,7.6294228493676e+21,5.3291279415866e+21,3.4760835151973e+21,9.6881666674628e+20,1876141382.5092,1164.5751145854,974.93408929424,1024.4788540872
0.4056971033428,7.6404240490523e+20,3.0192170448683e+21,7.5357194266688e+21,5.2636796406835e+21,3.4333961315052e+21,9.5691973481738e+20,1853066024.4723,1164.6390212324,974.93526251256,1024.5234229502
0.48683752401136,7.5271857144312e+20,2.974488734888e+21,7.4241404130727e+21,5.1857448244802e+21,3.3825636878409e+21,9.4275240520524e+20,1825590860.1465,1164.7276872822,974.93665244079,1024.5756351893
0.58420602881363,7.3932342704143e+20,2.9215755204903e+21,7.2921332256815e+21,5.093540092848e+21,3.3224225183822e+21,9.2599019506027e+20,1793088785.2145,1164.8492557325,974.93829341543,1024.6359175988
0.70104823457636,7.2356802962751e+20,2.8593345419617e+21,7.1368419821331e+21,4.9850700953673e+21,3.2516705998753e+21,9.0627002815938e+20,1754858580.3309,1165.013258335,974.94022323629,1024.7043511402
0.84125888149163,7.1063237904563e+20,2.8082045960154e+21,7.0091942140462e+21,4.8958792156672e+21,3.1934648911419e+21,8.9003198024831e+20,1723383967.4829,1165.2569064418,974.94266087043,1024.8244811016
1.00951165779,6.8787942947189e+20,2.71830616192e+21,6.7848572397728e+21,4.7391695535844e+21,3.0912366281623e+21,8.6153349380382e+20,1668148784.0832,1165.584107099,974.94545256708,1024.9453923953
